PLAYER_ID,PERSON_ID,FIRST_NAME,LAST_NAME,FULL_NAME,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,IS_ACTIVE,affiliation_state,affiliation_country,PLAYER_NAME,TimeFrame,PTS,AST,REB,ALL_STAR_APPEARANCES
223,223,Bill,Curley,Bill Curley,"Curley, Bill",B. Curley,1972-05-29T00:00:00,Boston College,USA,Boston College/USA,,,4,,,Inactive,0,,,,,bill_curley,1994,2000,N,Y,Y,1994,1,22,False,Boston College,USA,Bill Curley,career,2.7,0.4,2.0,0
76492,76492,Fran,Curran,Fran Curran,"Curran, Fran",F. Curran,1925-09-19T00:00:00,Notre Dame,USA,Notre Dame/USA,6-0,175,1,15,Guard,Active,1610612758,Royals,ROC,kings,Rochester,HISTADD_fran_curran,1948,1949,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Notre Dame,USA,Fran Curran,career,4.9,1.2,,0
209,209,Dell,Curry,Dell Curry,"Curry, Dell",D. Curry,1964-06-25T00:00:00,Virginia Tech,USA,Virginia Tech/USA,6-5,205,15,30,Guard-Forward,Active,1610612761,Raptors,TOR,raptors,Toronto,dell_curry,1986,2001,N,Y,Y,1986,1,15,False,Virginia Tech,USA,Dell Curry,career,11.7,1.8,2.4,0
2201,2201,Eddy,Curry,Eddy Curry,"Curry, Eddy",E. Curry,1982-12-05T00:00:00,Thornwood,USA,Thornwood HS (IL)/USA,,,10,,,Inactive,0,,,,,eddy_curry,2001,2012,N,Y,Y,2001,1,4,False,Thornwood HS (IL),USA,Eddy Curry,career,12.9,0.5,5.2,0
201191,201191,JamesOn,Curry,JamesOn Curry,"Curry, JamesOn",J. Curry,1986-01-07T00:00:00,Oklahoma State,USA,Oklahoma State/USA,,,2,,,Inactive,0,,,,,jameson_curry,2007,2009,Y,Y,Y,2007,2,51,False,Oklahoma State,USA,JamesOn Curry,career,0.0,0.0,0.0,0
688,688,Michael,Curry,Michael Curry,"Curry, Michael",M. Curry,1968-08-22T00:00:00,Georgia Southern,USA,Georgia Southern '90/USA,,,10,,,Inactive,0,,,,,michael_curry,1993,2004,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Georgia Southern '90,USA,Michael Curry,career,4.5,1.2,1.6,0
203552,203552,Seth,Curry,Seth Curry,"Curry, Seth",S. Curry,1990-08-23T00:00:00,Duke,USA,DukeUSA/USA,6-2,185,6,30,Guard,Active,1610612742,Mavericks,DAL,mavericks,Dallas,seth_curry,2013,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,False,DukeUSA,USA,Seth Curry,2018-19,7.9,0.9,1.6,0.071
201939,201939,Stephen,Curry,Stephen Curry,"Curry, Stephen",S. Curry,1988-03-14T00:00:00,Davidson,USA,Davidson/USA,6-3,190,10,30,Guard,Active,1610612744,Warriors,GSW,warriors,Golden State,stephen_curry,2009,2019,N,Y,Y,2009,1,7,False,Davidson,USA,Stephen Curry,2018-19,27.3,5.2,5.3,0.152
687,687,Rastko,Cvetkovic,Rastko Cvetkovic,"Cvetkovic, Rastko",R. Cvetkovic,1970-06-22T00:00:00,,USA,No College/USA,7-1,260,0,8,Center,Active,1610612743,Nuggets,DEN,nuggets,Denver,rastko_cvetkovic,1995,1995,N,Y,Y,Undrafted,Undrafted,Undrafted,False,No College,USA,Rastko Cvetkovic,career,0.7,0.2,0.8,0
76505,76505,Mike,D'Antoni,Mike D'Antoni,"D'Antoni, Mike",M. D'Antoni,1951-05-08T00:00:00,Marshall,USA,Marshall/USA,6-3,185,3,14,Guard,Active,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_mike_d'antoni,1973,1976,N,Y,Y,1973,2,20,False,Marshall,USA,Mike D'Antoni,career,3.3,1.9,1.4,0
76496,76496,Ed,Dahler,Ed Dahler,"Dahler, Ed",E. Dahler,1926-01-31T00:00:00,Duquesne,USA,Duquesne/USA,6-5,190,0,16,Forward,Active,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_ed_dahler,1951,1951,N,Y,Y,1950,2,,False,Duquesne,USA,Ed Dahler,career,2.5,0.4,1.6,0
76497,76497,Quintin,Dailey,Quintin Dailey,"Dailey, Quintin",Q. Dailey,1961-01-22T00:00:00,San Francisco,USA,San Francisco/USA,6-3,180,9,20,Guard,Active,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_quintin_dailey,1982,1991,N,Y,Y,1982,1,7,False,San Francisco,USA,Quintin Dailey,career,14.1,2.3,2.5,0
2223,2223,Samuel,Dalembert,Samuel Dalembert,"Dalembert, Samuel",S. Dalembert,1980-05-10T00:00:00,Seton Hall,Haiti,Seton Hall/Haiti,,,13,,,Inactive,0,,,,,samuel_dalembert,2001,2014,N,Y,Y,2001,1,26,False,Seton Hall,Haiti,Samuel Dalembert,career,7.7,0.5,7.8,0
76498,76498,Howie,Dallmar,Howie Dallmar,"Dallmar, Howie",H. Dallmar,1922-05-24T00:00:00,Stanford,USA,Stanford; Pennsylvania/USA,6-4,200,2,12,Forward,Active,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_howie_dallmar,1946,1948,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Stanford; Pennsylvania,USA,Howie Dallmar,career,9.6,2.3,,0
956,956,Erick,Dampier,Erick Dampier,"Dampier, Erick",E. Dampier,1975-07-14T00:00:00,Mississippi State,USA,Mississippi State/USA,6-11,265,16,25,Center,Active,1610612737,Hawks,ATL,hawks,Atlanta,erick_dampier,1996,2011,N,Y,Y,1996,1,10,False,Mississippi State,USA,Erick Dampier,career,7.4,0.8,7.1,0
76499,76499,Lou,Dampier,Lou Dampier,"Dampier, Lou",L. Dampier,1944-11-20T00:00:00,Kentucky,USA,Kentucky/USA,6-0,170,2,,Guard,Active,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_lou_dampier,1976,1978,N,Y,Y,1967,4,38,False,Kentucky,USA,Lou Dampier,career,6.7,2.8,1.1,0
76500,76500,Bob,Dandridge,Bob Dandridge,"Dandridge, Bob",B. Dandridge,1947-11-15T00:00:00,Norfolk State,USA,Norfolk State/USA,6-6,195,12,10,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_bob_dandridge,1969,1981,N,Y,Y,1969,4,45,False,Norfolk State,USA,Bob Dandridge,career,18.5,3.4,6.8,4
1498,1498,Antonio,Daniels,Antonio Daniels,"Daniels, Antonio",A. Daniels,1975-03-19T00:00:00,Bowling Green,USA,Bowling Green/USA,6-4,205,13,22,Guard,Active,1610612755,76ers,PHI,sixers,Philadelphia,antonio_daniels,1997,2010,Y,Y,Y,1997,1,4,False,Bowling Green,USA,Antonio Daniels,career,7.6,3.4,1.8,0
2845,2845,Erik,Daniels,Erik Daniels,"Daniels, Erik",E. Daniels,1982-04-01T00:00:00,Kentucky,USA,Kentucky/USA,,,1,,,Inactive,0,,,,,erik_daniels,2004,2007,Y,Y,Y,Undrafted,Undrafted,Undrafted,False,Kentucky,USA,Erik Daniels,career,0.6,0.2,0.9,0
1380,1380,Lloyd,Daniels,Lloyd Daniels,"Daniels, Lloyd",L. Daniels,1967-09-04T00:00:00,Mt. San Antonio,USA,Mount San Antonio Coll. CA (J.C.)/USA,,,4,,,Inactive,0,,,,,lloyd_daniels,1992,1997,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Mount San Antonio Coll. CA (J.C.),USA,Lloyd Daniels,career,7.1,1.6,2.2,0
2605,2605,Marquis,Daniels,Marquis Daniels,"Daniels, Marquis",M. Daniels,1981-01-07T00:00:00,Auburn,USA,Auburn/USA,6-6,200,10,6,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,marquis_daniels,2003,2012,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Auburn,USA,Marquis Daniels,career,7.9,1.8,2.8,0
76502,76502,Mel,Daniels,Mel Daniels,"Daniels, Mel",M. Daniels,1944-07-20T00:00:00,New Mexico,USA,Burlington Co. Coll. NJ (J.C.); New Mexico/USA,6-9,220,0,34,Center,Active,1610612751,Nets,NYN,nets,New York,HISTADD_mel_daniels,1976,1976,N,Y,Y,1967,1,9,False,Burlington Co. Coll. NJ (J.C.); New Mexico,USA,Mel Daniels,career,3.5,0.5,3.1,0
203584,203584,Troy,Daniels,Troy Daniels,"Daniels, Troy",T. Daniels,1991-07-15T00:00:00,Va Commonwealth,USA,Virginia Commonwealth/USA,6-4,205,6,,Forward,Active,1610612747,Lakers,LAL,lakers,Los Angeles,troy_daniels,2013,2019,Y,Y,Y,Undrafted,Undrafted,Undrafted,False,Virginia Commonwealth,USA,Troy Daniels,2018-19,6.2,0.5,1.4,0.056
390,390,Sasha,Danilovic,Sasha Danilovic,"Danilovic, Sasha",S. Danilovic,1970-02-26T00:00:00,,USA,Serbia/USA,6-6,200,1,5,Guard,Active,1610612742,Mavericks,DAL,mavericks,Dallas,sasha_danilovic,1995,1996,N,Y,Y,1992,2,43,False,Serbia,USA,Sasha Danilovic,career,12.8,2.0,2.4,0
76504,76504,Adrian,Dantley,Adrian Dantley,"Dantley, Adrian",A. Dantley,1955-02-26T00:00:00,Notre Dame,USA,Notre Dame/USA,6-5,208,14,4,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_adrian_dantley,1976,1990,N,Y,Y,1976,1,6,False,Notre Dame,USA,Adrian Dantley,career,24.3,3.0,5.7,6
76506,76506,Henry,Darcey,Henry Darcey,"Darcey, Henry",H. Darcey,1930-03-03T00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-7,217,0,10,Center,Active,1610612737,Hawks,MIH,hawks,Milwaukee,HISTADD_pete_darcey,1952,1952,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Oklahoma State,USA,Henry Darcey,career,0.9,0.2,0.8,0
76507,76507,Jimmy,Darden,Jimmy Darden,"Darden, Jimmy",J. Darden,1922-06-19T00:00:00,Denver,USA,Wyoming; Denver/USA,6-1,170,0,,Guard,Active,1610610027,Nuggets,DN,nuggets,Denver,HISTADD_jimmy_darden,1949,1949,N,Y,Y,1947,,,False,Wyoming; Denver,USA,Jimmy Darden,career,8.1,2.6,,0
212,212,Yinka,Dare,Yinka Dare,"Dare, Yinka",Y. Dare,1972-10-10T00:00:00,George Washington,USA,George Washington/USA,,,3,,,Inactive,0,,,,,yinka_dare,1994,1997,N,Y,Y,1994,1,14,False,George Washington,USA,Yinka Dare,career,2.1,0.0,2.6,0
76509,76509,Jesse,Dark,Jesse Dark,"Dark, Jesse",J. Dark,1951-09-02T00:00:00,Virginia Commonwealth,USA,Virginia Commonwealth/USA,6-4,210,0,11,Guard,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_jesse_dark,1974,1974,N,Y,Y,1974,2,32,False,Virginia Commonwealth,USA,Jesse Dark,career,3.6,0.6,0.8,0
76511,76511,Jimmy,Darrow,Jimmy Darrow,"Darrow, Jimmy",J. Darrow,1937-09-25T00:00:00,Bowling Green,USA,Bowling Green State/USA,5-10,170,0, ,Guard,Active,1610612737,Hawks,STL,hawks,St. Louis,HISTADD_jimmy_darrow,1961,1961,N,Y,Y,1960,5,38,False,Bowling Green State,USA,Jimmy Darrow,career,2.4,1.2,1.4,0
203540,203540,Gigi,Datome,Gigi Datome,"Datome, Gigi",G. Datome,1987-11-27T00:00:00,Italy,Italy,Italy/Italy,6-8,215,1,70,Forward,Active,1610612738,Celtics,BOS,celtics,Boston,gigi_datome,2013,2014,Y,Y,Y,Undrafted,Undrafted,Undrafted,False,Italy,Italy,Gigi Datome,career,3.4,0.4,1.4,0
921,921,Brad,Daugherty,Brad Daugherty,"Daugherty, Brad",B. Daugherty,1965-10-19T00:00:00,North Carolina,USA,North Carolina/USA,7-0,245,7,43,Center,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,brad_daugherty,1986,1993,N,Y,Y,1986,1,1,False,North Carolina,USA,Brad Daugherty,career,19.0,3.7,9.5,5
1600,1600,Kornel,David,Kornel David,"David, Kornel",K. David,1971-10-22T00:00:00,Budapest AEH,USA,Budapest AEH/USA,6-9,230,2,9,Forward,Active,1610612765,Pistons,DET,pistons,Detroit,kornel_david,1998,2000,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Budapest AEH,USA,Kornel David,career,5.0,0.6,2.8,0
201176,201176,Jermareo,Davidson,Jermareo Davidson,"Davidson, Jermareo",J. Davidson,1984-11-15T00:00:00,Alabama,USA,Alabama/USA,6-10,230,2,33,Forward,Active,1610612744,Warriors,GSW,warriors,Golden State,jermareo_davidson,2007,2008,Y,Y,Y,2007,2,36,False,Alabama,USA,Jermareo Davidson,career,3.1,0.3,1.8,0
76514,76514,Bob,Davies,Bob Davies,"Davies, Bob",B. Davies,1920-01-15T00:00:00,Seton Hall,USA,Franklin & Marshall; Seton Hall/USA,6-1,175,6,11,Guard,Active,1610612758,Royals,ROC,kings,Rochester,HISTADD_bob_davies,1948,1954,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Franklin & Marshall; Seton Hall,USA,Bob Davies,career,14.3,4.9,2.9,4
203561,203561,Brandon,Davies,Brandon Davies,"Davies, Brandon",B. Davies,1991-07-25T00:00:00,Brigham Young,USA,Brigham Young/USA,,,1,,,Inactive,0,,,,,brandon_davies,2013,2014,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Brigham Young,USA,Brandon Davies,career,3.7,0.7,2.5,0
203076,203076,Anthony,Davis,Anthony Davis,"Davis, Anthony",A. Davis,1993-03-11T00:00:00,Kentucky,USA,Kentucky/USA,6-10,253,7,,Forward-Center,Active,1610612747,Lakers,LAL,lakers,Los Angeles,anthony_davis,2012,2019,N,Y,Y,2012,1,1,False,Kentucky,USA,Anthony Davis,2018-19,25.9,3.9,12.0,0.197
213,213,Antonio,Davis,Antonio Davis,"Davis, Antonio",A. Davis,1968-10-31T00:00:00,Texas-El Paso,USA,Texas-El Paso/USA,,,12,,,Inactive,0,,,,,antonio_davis,1993,2005,N,Y,Y,1990,2,45,False,Texas-El Paso,USA,Antonio Davis,career,10.0,1.1,7.5,1
76515,76515,Aubrey,Davis,Aubrey Davis,"Davis, Aubrey",A. Davis,1921-03-28T00:00:00,Oklahoma Baptist,USA,Oklahoma Baptist/USA,6-2,175,0,,Guard,Active,1610610034,Bombers,BOM,bombers,St. Louis,HISTADD_aubrey_davis,1946,1946,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Oklahoma Baptist,USA,Aubrey Davis,career,4.9,0.2,,0
1884,1884,Baron,Davis,Baron Davis,"Davis, Baron",B. Davis,1979-04-13T00:00:00,California-Los Angeles,USA,UCLA/USA,6-3,212,13,85,Guard,Active,1610612752,Knicks,NYK,knicks,New York,baron_davis,1999,2011,Y,Y,Y,1999,1,3,False,UCLA,USA,Baron Davis,career,16.1,7.2,3.8,2
989,989,Ben,Davis,Ben Davis,"Davis, Ben",B. Davis,1972-12-26T00:00:00,Arizona,USA,Arizona ''96/USA,,,4,,,Inactive,0,,,,,ben_davis,1996,1999,N,Y,Y,1996,2,43,False,Arizona ''96,USA,Ben Davis,career,1.4,0.1,1.3,0
76538,76538,Bill,Davis,Bill Davis,"Davis, Bill",B. Davis,1921-10-03T00:00:00,Notre Dame,USA,Notre Dame/USA,6-3,215,0,,Forward,Active,1610610025,Stags,CHS,stags,Chicago,HISTADD_bill_davis,1946,1946,N,Y,Y,1968,12,160,False,Notre Dame,USA,Bill Davis,career,1.8,0.2,,0
76533,76533,Bob,Davis,Bob Davis,"Davis, Bob",B. Davis,1950-04-02T00:00:00,Weber State,USA,Weber State/USA,6-7,215,0,11,Forward,Active,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_bob_davis,1972,1972,N,Y,Y,1972,2,14,False,Weber State,USA,Bob Davis,career,1.8,0.2,0.6,0
76516,76516,Brad,Davis,Brad Davis,"Davis, Brad",B. Davis,1955-12-17T00:00:00,Maryland,USA,Maryland/USA,6-3,180,14,15,Guard,Active,1610612742,Mavericks,DAL,mavericks,Dallas,HISTADD_brad_davis,1977,1991,N,Y,Y,1977,1,15,False,Maryland,USA,Brad Davis,career,8.2,4.9,1.8,0
76517,76517,Brian,Davis,Brian Davis,"Davis, Brian",B. Davis,1970-06-21T00:00:00,Duke,USA,Duke/USA,6-7,200,0,23,Forward,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,HISTADD_brian_davis,1993,1993,N,Y,Y,1992,2,48,False,Duke,USA,Brian Davis,career,1.9,0.3,0.8,0
76518,76518,Charlie,Davis,Charlie Davis,"Davis, Charlie",C. Davis,1958-10-05T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-7,215,7,22,Forward,Active,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_charlie_e_davis,1981,1989,N,Y,Y,1981,2,35,False,Vanderbilt,USA,Charlie Davis,career,5.3,0.7,2.4,0
76519,76519,Charlie,Davis,Charlie Davis,"Davis, Charlie",C. Davis,1949-09-07T00:00:00,Wake Forest,USA,Wake Forest/USA,6-1,160,2,,Guard,Active,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_charlie_davis,1971,1973,N,Y,Y,1971,8,120,False,Wake Forest,USA,Charlie Davis,career,8.9,2.2,1.5,0
905,905,Dale,Davis,Dale Davis,"Davis, Dale",D. Davis,1969-03-25T00:00:00,Clemson,USA,Clemson/USA,6-11,252,16,34,Center-Forward,Active,1610612765,Pistons,DET,pistons,Detroit,dale_davis,1991,2006,N,Y,Y,1991,1,13,False,Clemson,USA,Dale Davis,career,8.0,0.9,7.9,1
1627738,1627738,Deyonta,Davis,Deyonta Davis,"Davis, Deyonta",D. Davis,1996-12-02T00:00:00,Michigan State,USA,Michigan State/USA,6-11,237,3,,Guard,Active,1610612745,Rockets,HOU,rockets,Houston,deyonta_davis,2016,2019,Y,Y,Y,2016,2,31,False,Michigan State,USA,Deyonta Davis,2018-19,4.0,0.6,4.0,0.108
76521,76521,Double D,Davis,Double D Davis,"Davis, Double D",D. Davis,1949-10-11T00:00:00,Houston,USA,Houston/USA,6-8,220,4,42,Forward,Active,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_doubled_davis,1972,1976,N,Y,Y,1972,1,3,False,Houston,USA,Double D Davis,career,8.6,1.6,5.9,0
202334,202334,Ed,Davis,Ed Davis,"Davis, Ed",E. Davis,1989-06-05T00:00:00,North Carolina,USA,North Carolina/USA,6-10,225,9,17,Center,Active,1610612751,Nets,BKN,nets,Brooklyn,ed_davis,2010,2019,Y,Y,Y,2010,1,13,False,North Carolina,USA,Ed Davis,2018-19,5.8,0.8,8.6,0.139
76522,76522,Edward,Davis,Edward Davis,"Davis, Edward",E. Davis,1950-06-16T00:00:00,Duquesne,USA,Duquesne/USA,6-7,195,4,20,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_mickey_davis,1972,1976,N,Y,Y,1972,7,113,False,Duquesne,USA,Edward Davis,career,5.2,1.0,2.8,0
1023,1023,Emanual,Davis,Emanual Davis,"Davis, Emanual",E. Davis,1968-08-27T00:00:00,Delaware State,USA,Delaware State ''91/USA,6-5,195,6,15,Guard,Active,1610612737,Hawks,ATL,hawks,Atlanta,emanual_davis,1996,2002,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Delaware State ''91,USA,Emanual Davis,career,4.9,1.8,1.9,0
201175,201175,Glen,Davis,Glen Davis,"Davis, Glen",G. Davis,1986-01-01T00:00:00,Louisiana State,USA,Louisiana State/USA,6-9,289,7,0,Forward-Center,Active,1610612746,Clippers,LAC,clippers,Los Angeles,glen_davis,2007,2014,N,Y,Y,2007,2,35,False,Louisiana State,USA,Glen Davis,career,8.0,0.9,4.4,0
76523,76523,Harry,Davis,Harry Davis,"Davis, Harry",H. Davis,1956-01-27T00:00:00,Florida State,USA,Florida State/USA,6-7,220,1,23,Forward,Active,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_harry_davis,1978,1979,N,Y,Y,1978,2,33,False,Florida State,USA,Harry Davis,career,4.0,0.4,1.6,0
93,93,Hubert,Davis,Hubert Davis,"Davis, Hubert",H. Davis,1970-05-17T00:00:00,North Carolina,USA,North Carolina ''92/USA,6-5,183,12,44,Guard,Active,1610612751,Nets,NJN,nets,New Jersey,hubert_davis,1992,2003,N,Y,Y,1992,1,20,False,North Carolina ''92,USA,Hubert Davis,career,8.2,1.7,1.5,0
76524,76524,James,Davis,James Davis,"Davis, James",J. Davis,1932-04-22T00:00:00,St. John's (NY),USA,St. John's (N.Y.)/USA,6-7,220,0,6,Center,Active,1610612758,Royals,ROC,kings,Rochester,HISTADD_red_davis,1955,1955,N,Y,Y,1954,6,52,False,St. John's (N.Y.),USA,James Davis,career,0.7,0.3,1.3,0
76525,76525,Jim,Davis,Jim Davis,"Davis, Jim",J. Davis,1941-12-18T00:00:00,Colorado,USA,Colorado/USA,6-9,225,7,20,Center,Active,1610612765,Pistons,DET,pistons,Detroit,HISTADD_jim_davis,1967,1974,N,Y,Y,1964,4,27,False,Colorado,USA,Jim Davis,career,6.7,1.2,5.2,0
76526,76526,Johnny,Davis,Johnny Davis,"Davis, Johnny",J. Davis,1955-10-21T00:00:00,Dayton,USA,Dayton/USA,6-2,170,9,16,Guard,Active,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_johnny_davis,1976,1985,N,Y,Y,1976,2,22,False,Dayton,USA,Johnny Davis,career,12.9,4.5,2.0,0
2668,2668,Josh,Davis,Josh Davis,"Davis, Josh",J. Davis,1980-08-10T00:00:00,Wyoming,USA,Wyoming/USA,,,3,,,Inactive,0,,,,,josh_davis,2003,2011,Y,Y,Y,Undrafted,Undrafted,Undrafted,False,Wyoming,USA,Josh Davis,career,2.3,0.3,1.7,0
707,707,Mark,Davis,Mark Davis,"Davis, Mark",M. Davis,1973-04-26T00:00:00,Texas Tech,USA,Texas Tech/USA,6-7,205,4,7,Guard-Forward,Active,1610612744,Warriors,GSW,warriors,Golden State,mark_davis,1995,1999,N,Y,Y,1995,2,48,False,Texas Tech,USA,Mark Davis,career,5.5,1.3,3.0,0
76528,76528,Mark,Davis,Mark Davis,"Davis, Mark",M. Davis,1963-06-08T00:00:00,Old Dominion,USA,Old Dominion/USA,6-6,195,0,,Forward,Active,1610612756,Suns,PHX,suns,Phoenix,HISTADD_mark_g_davis,1988,1988,N,Y,Y,1985,4,79,False,Old Dominion,USA,Mark Davis,career,3.8,0.4,1.1,0
76529,76529,Mel,Davis,Mel Davis,"Davis, Mel",M. Davis,1950-11-09T00:00:00,St. John's (NY),USA,St. John's (N.Y.)/USA,6-6,220,3,31,Forward,Active,1610612751,Nets,NYN,nets,New York,HISTADD_mel_davis,1973,1976,N,Y,Y,1973,1,14,False,St. John's (N.Y.),USA,Mel Davis,career,5.3,0.9,4.3,0
76530,76530,Michael,Davis,Michael Davis,"Davis, Michael",M. Davis,1956-08-02T00:00:00,Maryland,USA,Mercer Co. CC NJ; Maryland/USA,6-10,230,0,,Forward,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_michael_davis,1982,1982,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Mercer Co. CC NJ; Maryland,USA,Michael Davis,career,1.8,0.0,1.3,0
76531,76531,Mike,Davis,Mike Davis,"Davis, Mike",M. Davis,1946-07-26T00:00:00,Virginia Union,USA,Virginia Union/USA,6-3,185,3,32,Guard,Active,1610612764,Bullets,BLT,wizards,Baltimore,HISTADD_mike_davis,1969,1972,N,Y,Y,1969,1,14,False,Virginia Union,USA,Mike Davis,career,10.7,1.8,2.3,0
76520,76520,Monti,Davis,Monti Davis,"Davis, Monti",M. Davis,1958-07-26T00:00:00,Tennessee State,USA,Tennessee State/USA,6-7,205,0,43,Forward,Active,1610612742,Mavericks,DAL,mavericks,Dallas,HISTADD_monti_davis,1980,1980,N,Y,Y,1980,1,21,False,Tennessee State,USA,Monti Davis,career,1.5,0.0,2.0,0
200781,200781,Paul,Davis,Paul Davis,"Davis, Paul",P. Davis,1984-07-21T00:00:00,Michigan State,USA,Michigan State/USA,,,3,,,Inactive,0,,,,,paul_davis,2006,2009,Y,Y,Y,2006,2,34,False,Michigan State,USA,Paul Davis,career,2.6,0.4,1.9,0
76532,76532,Ralph,Davis,Ralph Davis,"Davis, Ralph",R. Davis,1938-09-07T00:00:00,Cincinnati,USA,Cincinnati/USA,6-4,180,1,25,Guard,Active,1610612764,Packers,CHP,wizards,Chicago,HISTADD_ralph_davis,1960,1961,N,Y,Y,1960,3,17,False,Cincinnati,USA,Ralph Davis,career,8.0,2.8,1.7,0
1729,1729,Ricky,Davis,Ricky Davis,"Davis, Ricky",R. Davis,1979-09-23T00:00:00,Iowa,USA,Iowa/USA,,,11,,,Inactive,0,,,,,ricky_davis,1998,2009,Y,Y,Y,1998,1,21,False,Iowa,USA,Ricky Davis,career,13.5,3.3,3.5,0
76534,76534,Ron,Davis,Ron Davis,"Davis, Ron",R. Davis,1954-05-01T00:00:00,Washington State,USA,Glendale CC AZ; Washington State/USA,6-6,198,2,42,Guard,Active,1610612746,Clippers,SDC,clippers,San Diego,HISTADD_ron_davis,1976,1981,N,Y,Y,1976,5,70,False,Glendale CC AZ; Washington State,USA,Ron Davis,career,5.3,0.7,1.8,0
426,426,Terry,Davis,Terry Davis,"Davis, Terry",T. Davis,1967-06-17T00:00:00,Virginia Union,USA,Virginia Union/USA,6-10,270,9,54,Center-Forward,Active,1610612743,Nuggets,DEN,nuggets,Denver,terry_davis,1989,2000,N,Y,Y,Undrafted,Undrafted,Undrafted,False,Virginia Union,USA,Terry Davis,career,6.4,0.6,6.0,0
1629093,1629093,Tyler,Davis,Tyler Davis,"Davis, Tyler",T. Davis,1997-05-22T00:00:00,,USA, USA/USA,,,0,,,Inactive,0,,,,,tyler_davis,2018,2018,Y,Y,Y,Undrafted,Undrafted,Undrafted,False, USA,USA,Tyler Davis,career,0.0,0.0,1.0,0
76536,76536,Walt,Davis,Walt Davis,"Davis, Walt",W. Davis,1931-01-05T00:00:00,Texas A&M,USA,Texas A&M/USA,6-8,205,4,12,Center,Active,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_buddy_davis,1953,1957,N,Y,Y,1952,2,,False,Texas A&M,USA,Walt Davis,career,4.8,0.7,4.3,0
1453,1453,Walter,Davis,Walter Davis,"Davis, Walter",W. Davis,1954-09-09T00:00:00,North Carolina,USA,North Carolina/USA,6-6,193,14,6,Guard,Active,1610612743,Nuggets,DEN,nuggets,Denver,walter_davis,1977,1991,N,Y,Y,1977,1,5,False,North Carolina,USA,Walter Davis,career,18.9,3.8,3.0,6
203958,203958,Andre,Dawkins,Andre Dawkins,"Dawkins, Andre",A. Dawkins,1991-09-19T00:00:00,Duke,USA,Duke/USA,,,0,,,Inactive,0,,,,,andre_dawkins,2014,2014,Y,Y,Y,Undrafted,Undrafted,Undrafted,False,Duke,USA,Andre Dawkins,career,0.8,0.3,0.5,0
76539,76539,Darryl,Dawkins,Darryl Dawkins,"Dawkins, Darryl",D. Dawkins,1957-01-11T00:00:00,Maynard Evans,USA,No College/USA,6-11,251,13,50,Center,Active,1610612765,Pistons,DET,pistons,Detroit,HISTADD_darryl_dawkins,1975,1988,N,Y,Y,1975,1,5,False,No College,USA,Darryl Dawkins,career,12.0,1.3,6.1,0
